symbol,exchange,ticker,company_name,security_type,sector,currency,price,pricescale,market_cap,market_cap_trillions,daily_change_pct,daily_change_abs,perf_1m,perf_3m,perf_6m,perf_y,perf_ytd,volatility_d,price_52w_high,price_52w_low,avg_volume_30d,avg_volume_10d,volume,shares_outstanding,shares_outstanding_fund,employees,eps_ttm,revenue_per_employee,gross_profit_1y_growth,logoid,update_mode,market_direction
NYSE:MS/PL,NYSE,MS/PL,,preferred,Finance,USD,18.38,100,338221458884,0.3382,-0.7023230686115751,-0.13000000000000256,-3.415659485023658,-6.700507614213199,-12.141491395793512,-14.986123959296958,-10.253906250000007,1.2582056892779017,22.28,18.28,37694.066666666666,34537,14258,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:MS/PE,NYSE,MS/PE,,preferred,Finance,USD,25.3851,100,338221458884,0.3382,-0.01929893658920535,-0.004899999999999238,-0.5286050156739743,-0.48961191689533606,-0.4505882352941124,-1.3787878787878676,0.3363636363636388,0.19723865877710908,25.85,25.15,57482.53333333333,79441.4,61924,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:MS/PF,NYSE,MS/PF,,preferred,Finance,USD,25.28,100,338221458884,0.3382,0,0,0,-0.4724409448818797,-0.3940110323088963,-1.0567514677103702,0.5168986083499107,0.2903871565004907,25.6219,25.03,72198.33333333333,85843.6,63034,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,neutral
NYSE:MS/PK,NYSE,MS/PK,,preferred,Finance,USD,22.022,100,338221458884,0.3382,-0.53297199638664,-0.1180000000000021,-3.5814360770577993,-6.883720930232559,-10.187601957585649,-12.297889287136602,-10.297352342158868,0.7737824305871721,25.525,21.97,98410.9,106988.2,44880,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:MS/PQ,NYSE,MS/PQ,,preferred,Finance,USD,25.14,100,338221458884,0.3382,-0.11918951132300808,-0.030000000000001137,-0.47505938242280676,-1.295641931684328,-3.8990825688073376,-4.7005307050796,-4.155547083492184,0.7600000000000051,26.66,24.84,65400.666666666664,66286.7,27833,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:MS/PA,NYSE,MS/PA,,preferred,Finance,USD,18.62,100,338221458884,0.3382,-0.6403415154749064,-0.11999999999999744,-2.6659696811291065,-3.9215686274509705,-4.854368932038831,-17.50110766504209,-3.5732780942516715,1.367544331004837,22.5,18.61,99539.46666666666,99981.5,60515,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:MS/PI,NYSE,MS/PI,,preferred,Finance,USD,24.21,100,338221458884,0.3382,-0.24721878862793045,-0.05999999999999872,-1.1029411764705865,-3.2760687175389545,-4.4593528018942346,-4.4593528018942346,-3.2760687175389545,0.5385252692626304,25.67,23.5,70830.16666666667,74571,65162,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:MS/PP,NYSE,MS/PP,,preferred,Finance,USD,24.79,100,338221458884,0.3382,-0.3216726980297621,-0.08000000000000185,-0.8003201280512177,-2.015810276679848,-3.164062500000009,-3.8401861908456243,-2.8224225793806443,1.0971500115853179,26,24.6001,64225.1,64980.3,41143,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:MS/PO,NYSE,MS/PO,,preferred,Finance,USD,16.13,100,338221458884,0.3382,-0.4320987654321006,-0.07000000000000028,-2.064359441408621,-4.443127962085308,-9.787472035794185,-13.512064343163537,-8.715336728919088,1.1867582760774373,19.135,16,158804.13333333333,134688,103777,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:GE,NYSE,GE,,common,Electronic Technology,USD,324.69,100,336886182025.74695,0.3369,-0.2243254870628782,-0.7300000000000182,-11.706640561266115,-2.950143472022957,5.63490256043205,16.984327148261567,4.823244552058111,1.7712865133623332,388.84,268.91,3406496.3999999827,3198354.8999999985,902412,1037560000,1037560000,57000,8.5464,,,ge-aerospace,delayed_streaming_900,sell
NYSE:MS,NYSE,MS,,common,Finance,USD,213.78,100,335755669747.9523,0.3358,-0.7290457394938441,-1.5699999999999932,-1.1741863905325407,-0.5905603348058638,38.02498628014334,39.8168737737083,19.754642467019586,1.4637579169598895,232.25,151.84,4117364.7333333334,3512419.1,1631757,1570570000,1570570000,83000,12.5144,,,morgan-stanley,delayed_streaming_900,sell
NYSE:PG,NYSE,PG,,common,Consumer Non-Durables,USD,142.28,100,330469822433.7962,0.3305,-0.2523836231071125,-0.3599999999999852,-2.152534213602913,-4.7529789797831,-6.0051529365131815,-10.287209558939436,-0.5799734469988208,1.0009868884815927,167.25,137.62,8623593.866666667,7384300.3,2820999,2322670000,2322670000,104000,6.7497,,,procter-and-gamble,delayed_streaming_900,sell
NYSE:DELL,NYSE,DELL,,common,Electronic Technology,USD,517.58,100,329405094114.6221,0.3294,-3.3012610929472137,-17.66999999999996,15.240576225146404,34.436363636363645,242.76821192052984,319.33079478246776,303.0996884735203,4.184914841849149,562.9899,110.22,7502885.899999999,11732890.7,2976234,315433000,315433000,97000,17.4768,,,dell,delayed_streaming_900,sell
OTC:CICHY,OTC,CICHY,,,Finance,USD,24.79,100,328687786241.70544,0.3287,1.4735980352026175,0.35999999999999943,12.070524412296557,8.407128020115882,22.118226600985214,23.949999999999996,24.44779116465862,1.6801619433198347,25.315,18.21,60285.8,67841.7,12855,12020850000,12020850000,378344,3.873,,,china-construction-bank,delayed_streaming_900,buy
OTC:CICHF,OTC,CICHF,,common,Finance,USD,1.223888,100,328367223283.0209,0.3284,0.4265235621856284,0.005198000000000036,6.889781659388652,9.275714285714283,26.174020618556714,22.670943169289373,21.622577760111312,6.643581765651759,1.31,0.8948,31171.166666666668,34163,18120,240417000000,240417000000,378344,0.192836616,,,china-construction-bank,delayed_streaming_900,buy
NASDAQ:NFLX,NASDAQ,NFLX,,common,Technology Services,USD,76.125,100,316979922950.08215,0.317,0.12495067736419685,0.09499999999999886,-0.09842519685039743,-6.680968433956484,-19.56360946745562,-39.773334124488215,-19.127801975990646,1.6793282686925297,124.85999,65.08,29187976.499999996,25959171.10000019,8500895,4163939999.9999995,4163939999.9999995,16000,3.2349,,,netflix,delayed_streaming_900,buy
NYSE:HD,NYSE,HD,,common,Retail Trade,USD,306.96,100,306250822779.6396,0.3063,-1.124174585279436,-3.490000000000009,-12.867240057906848,-6.557077625570781,-10.164183909391559,-26.12629957643435,-10.619340185772945,1.61031649919812,426.75,289.1,3714401.8,3381483.2,1483275,997690000,997690000,472400,14.3191,,,home-depot,delayed_streaming_900,sell
NYSE:GS/PC,NYSE,GS/PC,,preferred,Finance,USD,19.12,100,299551339155,0.2996,-0.33880635913472884,-0.06499999999999773,0.10471204188481452,-2.944162436548215,-3.287809812847742,-11.358368103847933,-4.208416833667334,0.3924646781789602,21.75,19.01,21458.633333333335,21284.6,6067,291171000,291171000,47400,65.8415,,,golden-sachs-etf-trust-goldman,delayed_streaming_900,sell
NYSE:GS/PD,NYSE,GS/PD,,preferred,Finance,USD,18.61,100,299551339155,0.2996,-0.640683395622002,-0.120000000000001,-1.586462189317825,-2.3097112860892453,-5.485017775520578,-12.629107981220661,-4.564102564102567,0.6448146157979634,21.45,18.53,117268.9,122047.2,51927,291171000,291171000,47400,65.8415,,,golden-sachs-etf-trust-goldman,delayed_streaming_900,sell
NYSE:GS/PA,NYSE,GS/PA,,preferred,Finance,USD,18.92949,100,299551339155,0.2996,-0.4235139400315639,-0.0805100000000003,-1.6138773388773244,-1.7670472236637174,-4.733316557624558,-13.800136612021854,-2.4253092783505017,0.9259259259259297,22.135,18.9,68465,58763.2,119661,291171000,291171000,47400,65.8415,,,golden-sachs-etf-trust-goldman,delayed_streaming_900,sell
NYSE:GS,NYSE,GS,,common,Finance,USD,1019.47,100,296840533183.33154,0.2968,-0.9049553840471186,-9.309999999999945,-1.6325900481479048,-3.1842355175688484,29.151464477551432,33.81329903131809,15.324660633484166,1.6902577890241997,1153.99,740.01,1756644.3666666667,1466596,467270,291171000,291171000,47400,65.8415,,,golden-sachs-etf-trust-goldman,delayed_streaming_900,sell
NYSE:PM,NYSE,PM,,common,Consumer Non-Durables,USD,189.235,100,294944241140.63477,0.2949,1.8981207258629076,3.5250000000000057,2.228404732321322,4.549723756906085,9.069164265129691,14.84100012137396,18.079995008111833,3.5722810088312436,207.76,142.11,4352507.033333333,3580846.9,2224764,1558610000,1558610000,84900,6.9614,,,philip-morris,delayed_streaming_900,buy
OTC:BACHF,OTC,BACHF,,common,Finance,USD,0.77,10000,292049946032.43787,0.292,1.3157894736842117,0.010000000000000009,10.000000000000009,20.93607664520182,31.668946648426818,37.49999999999999,32.75862068965519,1.2987012987012998,0.77,0.4974,124534.06666666667,10395.6,1000,83622300000,83622300000,313746,0.11010858600000001,,,bank-of-china,delayed_streaming_900,buy
OTC:BABAF,OTC,BABAF,,common,Retail Trade,USD,14.435,100,287039813817.712,0.287,6.19827110538901,0.8425000000000011,-12.779456193353475,-1.5011941316956594,-13.562874251497,-10.784919653893692,-16.31884057971014,25.58692631925966,23.99,10.976,133139.46666666667,70970.6,12196,19885000000,19885000000,131462,0.5605110839999999,,,alibaba,delayed_streaming_900,buy
OTC:BACHY,OTC,BACHY,,,Finance,USD,18.87,100,285998140150.74396,0.286,1.0171306209850175,0.19000000000000128,12.656716417910454,6.871007204023382,30.407740152038702,34.78571428571429,29.958677685950423,4.209950792782939,19.6,12.95,39407.166666666664,49042.8,26220,3344892000,3344892000,313746,2.7642,,,bank-of-china,delayed_streaming_900,buy
NYSE:RY,NYSE,RY,,common,Finance,USD,206.15,100,285847480642.1134,0.2858,-0.3191335041825814,-0.6599999999999966,-2.603231597845597,3.1885073580939056,26.472392638036816,43.09016450336643,20.386591917776215,0.6549265026924729,218.565,143.13,1213106.6,980835,201388,1386600000,1386600000,96628,11.33347033,,,royal-bank-of-canada,delayed_streaming_900,sell
NASDAQ:ARM,NASDAQ,ARM,,,Electronic Technology,USD,254.1377,100,282197651733,0.2822,-3.819513302804384,-10.092300000000023,-6.943354082753579,-28.03078273674672,119.46260794473228,77.34661549197486,125.23947531684836,5.149428946635372,452.7,100.02,4383655.4,3443474,1567682,1068000000,1068000000,9584,0.9822,,,arm,delayed_streaming_900,sell
NYSE:BABA,NYSE,BABA,,,Retail Trade,USD,108.575,100,278336233745.0582,0.2783,-0.7541133455210263,-0.8250000000000028,-15.957117423949219,-3.5489029048591902,-20.20651135444991,-25.336955026818863,-28.859258288559822,1.559598960267366,192.67,91.99,11593827.366666667,8514828.2,3164761,2485625000,2485625000,131462,4.5037,,,alibaba,delayed_streaming_900,sell
OTC:PCCYF,OTC,PCCYF,,common,Energy Minerals,USD,1.225,100,277510617259.4799,0.2775,-5.769230769230766,-0.07499999999999996,1.2396694214876136,-12.374821173104424,-11.231884057971001,31.367292225201084,11.363636363636363,6.122448979591833,1.59,0.89,23475.7,35518.6,2204,21098900000,21098900000,367173,0.138445167,,,petrochina,delayed_streaming_900,sell
NASDAQ:PANW,NASDAQ,PANW,,common,Technology Services,USD,340.1946,100,277258604049.6208,0.2773,1.5203222918531651,5.094599999999957,-11.453774076002086,22.842760936681884,101.4177619893428,71.95440760210269,84.07802608083976,4.387435664547375,398.88,139.5706,5974972.733333328,6947540.799999984,1928010,815000000,815000000,,0.5394,,,palo-alto-networks,delayed_streaming_900,buy
OTC:RYDAF,OTC,RYDAF,,common,Energy Minerals,USD,47.956,100,274735037231.59296,0.2747,3.0204081632653192,1.406000000000006,5.592742645763622,8.37514124293786,7.766292134831468,33.76847977684798,31.476353666895136,3.7821989528795905,48.356,33.55,5500.433333333333,3390.1,1822,5729620000,5729620000,85000,4.51599705,,,shell,delayed_streaming_900,buy
OTC:MBFJF,OTC,MBFJF,,common,Finance,USD,24.5,100,273959000000,0.274,5.150214592274675,1.1999999999999993,11.060743427017231,21.167161226508416,42.85714285714287,49.84709480122323,45.01331754957088,5.0526315789473655,25,13.73,107590.7,173411.2,1371,11255753838,11255753838,161576,1.460276818,,,mitsubishi-group,delayed_streaming_900,buy
NYSE:SHEL,NYSE,SHEL,,,Energy Minerals,USD,95.86,100,271923202382.2756,0.2719,0.2719665271966581,0.2600000000000051,6.21606648199446,12.763204328902477,8.035613659416201,33.34260676032828,29.47055645596973,1.4530629312147194,96.99,68.625,6272032.8,7241809.4,4394332,2864810000,2864810000,85000,9.1377,,,shell,delayed_streaming_900,buy
NYSE:WFC/PZ,NYSE,WFC/PZ,,preferred,Finance,USD,17.295,100,271162008787.00003,0.2712,-0.6605399195864355,-0.11499999999999844,-5.076838638858382,-6.815732758620674,-11.353152229625833,-14.16873449131512,-11.489252814738984,0.8106543138390305,20.4,17.27,242202.56666666668,246647.1,109582,3024000000,3024000000,205000,6.9678,,,wells-fargo,delayed_streaming_900,sell
NYSE:WFC/PL,NYSE,WFC/PL,,preferred,Finance,USD,1121,100,271162008787.00003,0.2712,-0.31390892194961206,-3.5299999999999727,-4.441224107066739,-3.111495246326707,-4.5356224345545275,-10.032102728731942,-7.810225581223224,0.3192952720785105,1271.52,1121,9005.433333333332,8709.4,3105,3024000000,3024000000,205000,6.9678,,,wells-fargo,delayed_streaming_900,sell
NYSE:WFC/PC,NYSE,WFC/PC,,preferred,Finance,USD,15.905,100,271162008787.00003,0.2712,-0.593750000000004,-0.09500000000000064,-5.3273809523809605,-7.313519813519818,-10.796410544026916,-14.443249058633677,-12.12707182320443,0.9782265698958621,18.82,15.845,113513.36666666667,176711,75036,3024000000,3024000000,205000,6.9678,,,wells-fargo,delayed_streaming_900,sell
NYSE:WFC/PD,NYSE,WFC/PD,,preferred,Finance,USD,15.53,100,271162008787.00003,0.2712,-0.8934269304403355,-0.14000000000000057,-4.723926380368106,-6.445783132530132,-11.911514463981849,-15.551930396954873,-12.6546681664792,1.423948220064729,18.65,15.45,116486.46666666666,123613.2,65925,3024000000,3024000000,205000,6.9678,,,wells-fargo,delayed_streaming_900,sell
NYSE:WFC/PY,NYSE,WFC/PY,,preferred,Finance,USD,20.79,100,271162008787.00003,0.2712,-1.5625000000000087,-0.33000000000000185,-6.139954853273135,-10.194384449244058,-13.948675496688747,-16.135538523598225,-14.409221902017292,1.9300099902992862,25.08,20.7201,71759.13333333333,89105.2,47076,3024000000,3024000000,205000,6.9678,,,wells-fargo,delayed_streaming_900,sell
NYSE:WFC/PA,NYSE,WFC/PA,,preferred,Finance,USD,17.11,100,271162008787.00003,0.2712,-0.8115942028985541,-0.14000000000000057,-4.785754034501945,-6.9603045133224635,-10.792492179353495,-14.063284781516828,-11.804123711340203,1.351351351351354,20.22,17.02,151470.13333333333,215274,72602,3024000000,3024000000,205000,6.9678,,,wells-fargo,delayed_streaming_900,sell
NYSE:WFC,NYSE,WFC,,common,Finance,USD,88.845,100,268667209442.18823,0.2687,-0.9200401472064267,-0.8250000000000028,1.3980826295366289,7.1325214035933815,17.4421678783873,10.147532853954875,-4.774919614147908,1.494388992274278,97.76,72.775,12165561.9,13227030.2,4793280,3024000000,3024000000,205000,6.9678,,,wells-fargo,delayed_streaming_900,sell
NYSE:RTX,NYSE,RTX,,common,Electronic Technology,USD,196.95,100,265440977397.2824,0.2654,-0.30372057706910793,-0.6000000000000227,-12.075892857142861,6.638150414207586,-3.6730900909713484,29.572368421052627,7.329700272479558,1.1083480230079217,226.884,155.64,4067298.433333338,3204447.700000003,678524,1347760000,1347760000,180000,5.7452,,,raytheon,delayed_streaming_900,sell
NYSE:MUFG,NYSE,MUFG,,,Finance,USD,23.345,100,262134146820,0.2621,0.8859118409680132,0.2049999999999983,5.157657657657656,17.19377510040159,39.790419161676645,48.222222222222214,46.54739485247959,1.7578535322137385,24.26,14.62,2796057.6,2635860.4,1047236,11255753838,11255753838,161576,1.5387,,,mitsubishi-group,delayed_streaming_900,buy
OTC:NVSEF,OTC,NVSEF,,common,Health Technology,USD,138.5,100,253531088637.8202,0.2535,-15.67732115677321,-25.75,-8.532558446704522,-5.010116251157372,-8.278145695364238,8.521057786483839,-0.7950719862474132,18.592057761732853,171.29,118.02,7763.066666666667,997.8,339,1830549812,1830549812,75267,6.54215593,,,novartis,delayed_streaming_900,sell
OTC:SFTBY,OTC,SFTBY,,,Miscellaneous,USD,21.06,100,253075696173.19458,0.2531,-3.038674033149172,-0.6600000000000001,23.08591466978375,2.3821098687408773,84.09090909090908,52.30518893509309,47.81540621161606,3.428571428571423,28.97,10.55,3906918.6666666665,3870890,2766307,11398102538,11398102538,73677,2.8342,,,softbank,delayed_streaming_900,sell
NYSE:NVS,NYSE,NVS,,,Health Technology,USD,138.11,100,252289862666.5282,0.2523,0.4582484725051091,0.6300000000000239,-11.733878698792092,-10.277398817644379,-10.718210614777933,8.50027496268364,-0.12293896442000832,1.4132482968546292,170.46,121.57,1990743.133333334,3053727.5,1226859,1830549812,1830549812,75267,6.6682,,,novartis,delayed_streaming_900,buy
NYSE:SAP,NYSE,SAP,,,Technology Services,USD,206.92,100,248426269669.31027,0.2484,-1.0614899110643583,-2.219999999999999,-1.2079255192169975,27.374576792859344,7.843852608537021,-23.44802071772106,-14.658087932030032,2.248948860858509,281.365,144.97,2516949.8666666667,2349243.2,1048916,1154200000,1154200000,110650,7.9943,,,sap,delayed_streaming_900,sell
OTC:NSRGF,OTC,NSRGF,,common,Consumer Non-Durables,USD,96.475,100,248155403460.5818,0.2482,2.089947089947084,1.9749999999999943,-1.063458856345892,-3.640631242508999,-6.004598686646282,5.276080314273236,-3.7905381148031454,3.5126582278480996,109.368,87.56,3722.0666666666666,3962,1625,2529235039,2529235039,271000,3.57719836,,,nestle,delayed_streaming_900,buy
NASDAQ:SNDK,NASDAQ,SNDK,,common,Electronic Technology,USD,1693.41,100,247947415715.749,0.2479,-4.010951325552526,-70.75999999999999,34.337913308370894,-10.44802166072618,168.4756242568371,2238.318144159072,593.0263965623083,4.7743767000439545,2354.3899,82.28,13857128.866666667,11173786.7,4673685,146419000,146419000,11100,77.6094,,,sandisk,delayed_streaming_900,sell
OTC:NSRGY,OTC,NSRGY,,,Consumer Non-Durables,USD,95.68,100,246784765093.7157,0.2468,-0.08354218880534492,-0.0799999999999983,-3.049954402675034,-4.871743885464299,-6.571623864856938,3.6282898299577697,-2.516556291390727,0.5267011873005937,109.59,88.47,269235.43333333335,267534.1,88828,2529235039,2529235039,271000,3.6432,,,nestle,delayed_streaming_900,sell
NYSE:AZN,NYSE,AZN,,common,Health Technology,USD,159.075,100,246708761160.64633,0.2467,1.3603925066904492,2.134999999999991,-1.8419104035542475,-12.847555129434333,-17.423691860465116,-2.840128263857081,-14.04139198097915,1.6663486611969756,212.71,146.0999,3894029.933333333,3009727.9,1234149,1550892453,1550892453,96100,6.653158020000001,,,astrazeneca,delayed_streaming_900,buy
NYSE:GEV,NYSE,GEV,,common,Producer Manufacturing,USD,925.225,100,246418487936.76102,0.2464,-2.714396870794072,-25.81499999999994,-7.569930069930068,1.9531680440771375,11.072761977934912,48.03600000000001,39.933302076558924,2.87186500043242,1195.94,530.16,1999103.2666666666,1886523.5,645231,266333600,266333600,75000,35.3641,,,ge-verona,delayed_streaming_900,sell
OTC:SFTBF,OTC,SFTBF,,common,Miscellaneous,USD,42.5,100,242611436767.5793,0.2426,-2.0647064245552604,-0.8960000000000008,18.302018093249835,2.4096385542168677,85.28206469613743,62.213740458015266,51.24555160142348,2.108235294117649,58.08,20.8,9861.666666666666,9239.5,781,5699051269,5699051269,73677,5.2963163253,,,softbank,delayed_streaming_900,sell
